Date,Count,Point
2014-07-07,108,Самара-1
2014-07-07,85,Сарапул-1
2014-07-08,52,Ульяновск-1
2014-07-08,165,Смоленск-1
2014-07-08,68,Белгород-1
2014-07-08,49,Абакан-1
2014-07-08,155,Ухта-1
2014-07-08,53,Сыктывкар-4
2014-07-08,33,Энгельс-1
2014-07-08,18,Красноярск-1
2014-07-08,81,Долгопрудный-1
2014-07-08,89,Самара-1
2014-07-08,221,Сыктывкар-1
2014-07-08,113,Таганрог-1
2014-07-08,43,Сыктывкар-2
2014-07-08,86,Сарапул-1
2014-07-08,64,Челябинск-1
2014-07-08,165,Самара-2
2014-07-08,65,Октябрьский-1
2014-07-08,108,Сыктывкар-3
2014-07-09,163,Ухта-1
2014-07-09,188,Смоленск-1
2014-07-09,84,Долгопрудный-1
2014-07-09,48,Абакан-1
2014-07-09,87,Белгород-1
2014-07-09,54,Сыктывкар-4
2014-07-09,69,Челябинск-1
2014-07-09,30,Красноярск-1
2014-07-09,37,Сыктывкар-2
2014-07-09,86,Октябрьский-1
2014-07-09,88,Самара-1
2014-07-09,109,Сыктывкар-3
2014-07-09,116,Таганрог-1
2014-07-09,191,Сыктывкар-1
2014-07-09,74,Сарапул-1
2014-07-09,138,Самара-2
2014-07-09,40,Ульяновск-1
2014-07-09,33,Энгельс-1
2014-07-10,74,Октябрьский-1
2014-07-10,77,Челябинск-1
2014-07-10,42,Энгельс-1
2014-07-10,88,Сарапул-1
2014-07-10,69,Белгород-1
2014-07-10,172,Самара-2
2014-07-10,29,Красноярск-1
2014-07-10,45,Сыктывкар-2
2014-07-10,66,Сыктывкар-4
2014-07-10,129,Ухта-1
2014-07-10,221,Сыктывкар-1
2014-07-10,42,Ульяновск-1
2014-07-10,101,Сыктывкар-3
2014-07-10,84,Самара-1
2014-07-10,58,Абакан-1
2014-07-10,131,Таганрог-1
2014-07-10,81,Долгопрудный-1
2014-07-10,231,Смоленск-1
2014-07-11,121,Белгород-1
2014-07-11,313,Сыктывкар-1
2014-07-11,33,Красноярск-1
2014-07-11,178,Самара-2
2014-07-11,111,Октябрьский-1
2014-07-11,129,Самара-1
2014-07-11,252,Ухта-1
2014-07-11,67,Сыктывкар-2
2014-07-11,99,Челябинск-1
2014-07-11,75,Абакан-1
2014-07-11,301,Смоленск-1
2014-07-11,54,Сыктывкар-4
2014-07-11,124,Таганрог-1
2014-07-11,68,Ульяновск-1
2014-07-11,106,Долгопрудный-1
2014-07-11,166,Сыктывкар-3
2014-07-11,95,Сарапул-1
2014-07-11,42,Энгельс-1
2014-07-12,113,Сыктывкар-4
2014-07-12,89,Октябрьский-1
2014-07-12,281,Смоленск-1
2014-07-12,155,Сыктывкар-3
2014-07-12,69,Абакан-1
2014-07-12,20,Красноярск-1
2014-07-12,122,Сарапул-1
2014-07-12,223,Самара-2
2014-07-12,136,Таганрог-1
2014-07-12,228,Ухта-1
2014-07-12,102,Долгопрудный-1
2014-07-12,147,Самара-1
2014-07-12,96,Ульяновск-1
2014-07-12,87,Челябинск-1
2014-07-12,38,Энгельс-1
2014-07-12,262,Сыктывкар-1
2014-07-12,51,Сыктывкар-2
2014-07-12,113,Белгород-1
2014-07-13,111,Долгопрудный-1
2014-07-13,194,Самара-2
2014-07-13,99,Октябрьский-1
2014-07-13,84,Абакан-1
2014-07-13,47,Сыктывкар-2
2014-07-13,223,Сыктывкар-1
2014-07-13,25,Красноярск-1
2014-07-13,72,Ульяновск-1
2014-07-13,89,Сыктывкар-4
2014-07-13,106,Самара-1
2014-07-13,180,Ухта-1
2014-07-13,231,Смоленск-1
2014-07-13,41,Энгельс-1
2014-07-13,87,Челябинск-1
2014-07-13,109,Сарапул-1
2014-07-13,103,Белгород-1
2014-07-13,134,Таганрог-1
2014-07-13,117,Сыктывкар-3
2014-07-14,92,Сыктывкар-3
2014-07-14,189,Смоленск-1
2014-07-14,69,Долгопрудный-1
2014-07-14,73,Сарапул-1
2014-07-14,65,Белгород-1
2014-07-14,116,Самара-2
2014-07-14,229,Сыктывкар-1
2014-07-14,54,Сыктывкар-4
2014-07-14,71,Челябинск-1
2014-07-14,88,Самара-1
2014-07-14,82,Абакан-1
2014-07-14,126,Таганрог-1
2014-07-14,50,Сыктывкар-2
2014-07-14,73,Октябрьский-1
2014-07-14,27,Энгельс-1
2014-07-14,157,Ухта-1
2014-07-14,68,Ульяновск-1
2014-07-14,25,Красноярск-1
2014-07-15,93,Таганрог-1
2014-07-15,41,Сыктывкар-4
2014-07-15,26,Энгельс-1
2014-07-15,98,Сарапул-1
2014-07-15,58,Челябинск-1
2014-07-15,49,Ульяновск-1
2014-07-15,213,Смоленск-1
2014-07-15,41,Сыктывкар-2
2014-07-15,128,Октябрьский-1
2014-07-15,99,Самара-2
2014-07-15,78,Долгопрудный-1
2014-07-15,78,Белгород-1
2014-07-15,241,Сыктывкар-1
2014-07-15,77,Абакан-1
2014-07-15,125,Ухта-1
2014-07-15,88,Сыктывкар-3
2014-07-15,105,Самара-1
2014-07-15,34,Красноярск-1
2014-07-16,98,Абакан-1
2014-07-16,91,Сарапул-1
2014-07-16,74,Белгород-1
2014-07-16,51,Сыктывкар-2
2014-07-16,71,Ульяновск-1
2014-07-16,61,Долгопрудный-1
2014-07-16,75,Октябрьский-1
2014-07-16,142,Сыктывкар-3
2014-07-16,34,Энгельс-1
2014-07-16,17,Красноярск-1
2014-07-16,84,Сыктывкар-4
2014-07-16,70,Челябинск-1
2014-07-16,100,Самара-1
2014-07-16,115,Таганрог-1
2014-07-16,197,Смоленск-1
2014-07-16,249,Сыктывкар-1
2014-07-16,141,Ухта-1
2014-07-16,131,Самара-2
2014-07-17,72,Белгород-1
2014-07-17,77,Челябинск-1
2014-07-17,113,Сыктывкар-3
2014-07-17,27,Красноярск-1
2014-07-17,89,Самара-1
2014-07-17,143,Самара-2
2014-07-17,179,Смоленск-1
2014-07-17,103,Абакан-1
2014-07-17,83,Сарапул-1
2014-07-17,38,Сыктывкар-2
2014-07-17,102,Таганрог-1
2014-07-17,50,Ульяновск-1
2014-07-17,48,Энгельс-1
2014-07-17,245,Сыктывкар-1
2014-07-17,97,Долгопрудный-1
2014-07-17,84,Октябрьский-1
2014-07-17,132,Ухта-1
2014-07-17,63,Сыктывкар-4
2014-07-18,19,Красноярск-1
2014-07-18,247,Смоленск-1
2014-07-18,96,Долгопрудный-1
2014-07-18,95,Челябинск-1
2014-07-18,63,Ульяновск-1
2014-07-18,129,Сыктывкар-3
2014-07-18,102,Октябрьский-1
2014-07-18,157,Самара-1
2014-07-18,126,Таганрог-1
2014-07-18,68,Сыктывкар-4
2014-07-18,231,Ухта-1
2014-07-18,58,Сыктывкар-2
2014-07-18,188,Самара-2
2014-07-18,28,Энгельс-1
2014-07-18,137,Белгород-1
2014-07-18,288,Сыктывкар-1
2014-07-18,88,Абакан-1
2014-07-18,102,Сарапул-1
2014-07-19,171,Таганрог-1
2014-07-19,119,Долгопрудный-1
2014-07-19,49,Сыктывкар-2
2014-07-19,56,Энгельс-1
2014-07-19,82,Абакан-1
2014-07-19,219,Ухта-1
2014-07-19,30,Красноярск-1
2014-07-19,236,Смоленск-1
2014-07-19,294,Сыктывкар-1
2014-07-19,198,Самара-2
2014-07-19,134,Белгород-1
2014-07-19,127,Сарапул-1
2014-07-19,83,Ульяновск-1
2014-07-19,123,Челябинск-1
2014-07-19,121,Самара-1
2014-07-19,134,Сыктывкар-3
2014-07-19,107,Сыктывкар-4
2014-07-19,72,Октябрьский-1
2014-07-20,130,Самара-1
2014-07-20,110,Белгород-1
2014-07-20,214,Сыктывкар-1
2014-07-20,51,Энгельс-1
2014-07-20,182,Самара-2
2014-07-20,33,Красноярск-1
2014-07-20,97,Челябинск-1
2014-07-20,145,Таганрог-1
2014-07-20,118,Сыктывкар-2
2014-07-20,86,Сарапул-1
2014-07-20,112,Сыктывкар-3
2014-07-20,107,Октябрьский-1
2014-07-20,93,Сыктывкар-4
2014-07-20,165,Ухта-1
2014-07-20,56,Ульяновск-1
2014-07-20,207,Смоленск-1
2014-07-20,65,Абакан-1
2014-07-20,85,Долгопрудный-1
2014-07-21,26,Красноярск-1
2014-07-21,53,Сыктывкар-4
2014-07-21,186,Сыктывкар-1
2014-07-21,73,Белгород-1
2014-07-21,151,Самара-2
2014-07-21,40,Энгельс-1
2014-07-21,119,Самара-1
2014-07-21,165,Ухта-1
2014-07-21,90,Челябинск-1
2014-07-21,181,Смоленск-1
2014-07-21,80,Сыктывкар-3
2014-07-21,73,Долгопрудный-1
2014-07-21,69,Абакан-1
2014-07-21,107,Сыктывкар-2
2014-07-21,47,Ульяновск-1
2014-07-21,80,Октябрьский-1
2014-07-21,79,Сарапул-1
2014-07-21,97,Таганрог-1
2014-07-22,30,Энгельс-1
2014-07-22,67,Долгопрудный-1
2014-07-22,147,Смоленск-1
2014-07-22,11,Красноярск-1
2014-07-22,69,Сарапул-1
2014-07-22,78,Сыктывкар-3
2014-07-22,92,Самара-1
2014-07-22,57,Абакан-1
2014-07-22,122,Самара-2
2014-07-22,98,Сыктывкар-2
2014-07-22,70,Белгород-1
2014-07-22,86,Челябинск-1
2014-07-22,108,Ухта-1
2014-07-22,90,Октябрьский-1
2014-07-22,45,Ульяновск-1
2014-07-22,65,Сыктывкар-4
2014-07-22,73,Таганрог-1
2014-07-22,201,Сыктывкар-1
2014-07-23,30,Энгельс-1
2014-07-23,78,Абакан-1
2014-07-23,160,Смоленск-1
2014-07-23,83,Таганрог-1
2014-07-23,83,Сыктывкар-3
2014-07-23,75,Сыктывкар-2
2014-07-23,96,Белгород-1
2014-07-23,63,Октябрьский-1
2014-07-23,81,Самара-1
2014-07-23,44,Сыктывкар-4
2014-07-23,131,Ухта-1
2014-07-23,124,Самара-2
2014-07-23,220,Сыктывкар-1
2014-07-23,65,Долгопрудный-1
2014-07-23,96,Сарапул-1
2014-07-23,69,Ульяновск-1
2014-07-23,60,Челябинск-1
2014-07-23,18,Красноярск-1
2014-07-24,97,Самара-1
2014-07-24,107,Таганрог-1
2014-07-24,18,Красноярск-1
2014-07-24,155,Смоленск-1
2014-07-24,80,Челябинск-1
2014-07-24,81,Абакан-1
2014-07-24,234,Сыктывкар-1
2014-07-24,78,Долгопрудный-1
2014-07-24,131,Самара-2
2014-07-24,79,Сыктывкар-2
2014-07-24,92,Сарапул-1
2014-07-24,148,Ухта-1
2014-07-24,89,Октябрьский-1
2014-07-24,75,Белгород-1
2014-07-24,46,Сыктывкар-4
2014-07-24,121,Сыктывкар-3
2014-07-24,54,Энгельс-1
2014-07-24,53,Ульяновск-1
2014-07-25,62,Ульяновск-1
2014-07-25,213,Ухта-1
2014-07-25,113,Таганрог-1
2014-07-25,98,Сыктывкар-2
2014-07-25,92,Челябинск-1
2014-07-25,91,Октябрьский-1
2014-07-25,109,Долгопрудный-1
2014-07-25,99,Абакан-1
2014-07-25,53,Сыктывкар-4
2014-07-25,236,Самара-2
2014-07-25,104,Белгород-1
2014-07-25,109,Сарапул-1
2014-07-25,323,Сыктывкар-1
2014-07-25,215,Смоленск-1
2014-07-25,32,Красноярск-1
2014-07-25,165,Самара-1
2014-07-25,122,Сыктывкар-3
2014-07-25,39,Энгельс-1
2014-07-26,81,Ульяновск-1
2014-07-26,93,Таганрог-1
2014-07-26,19,Красноярск-1
2014-07-26,81,Абакан-1
2014-07-26,123,Белгород-1
2014-07-26,145,Сарапул-1
2014-07-26,107,Сыктывкар-4
2014-07-26,34,Энгельс-1
2014-07-26,221,Самара-2
2014-07-26,283,Сыктывкар-1
2014-07-26,98,Октябрьский-1
2014-07-26,149,Сыктывкар-3
2014-07-26,220,Смоленск-1
2014-07-26,172,Ухта-1
2014-07-26,142,Самара-1
2014-07-26,80,Челябинск-1
2014-07-26,101,Сыктывкар-2
2014-07-26,133,Долгопрудный-1
2014-07-27,154,Ухта-1
2014-07-27,57,Энгельс-1
2014-07-27,104,Белгород-1
2014-07-27,212,Смоленск-1
2014-07-27,127,Сыктывкар-3
2014-07-27,95,Долгопрудный-1
2014-07-27,131,Таганрог-1
2014-07-27,84,Сыктывкар-2
2014-07-27,70,Челябинск-1
2014-07-27,98,Самара-1
2014-07-27,75,Абакан-1
2014-07-27,230,Сыктывкар-1
2014-07-27,87,Ульяновск-1
2014-07-27,113,Октябрьский-1
2014-07-27,113,Сарапул-1
2014-07-27,90,Сыктывкар-4
2014-07-27,22,Красноярск-1
2014-07-27,202,Самара-2
2014-07-28,198,Сыктывкар-1
2014-07-28,31,Энгельс-1
2014-07-28,190,Смоленск-1
2014-07-28,74,Долгопрудный-1
2014-07-28,99,Сыктывкар-3
2014-07-28,71,Абакан-1
2014-07-28,95,Сыктывкар-2
2014-07-28,65,Сыктывкар-4
2014-07-28,9,Красноярск-1
2014-07-28,97,Таганрог-1
2014-07-28,71,Челябинск-1
2014-07-28,70,Сарапул-1
2014-07-28,117,Самара-1
2014-07-28,66,Октябрьский-1
2014-07-28,61,Белгород-1
2014-07-28,149,Самара-2
2014-07-28,182,Ухта-1
2014-07-28,69,Ульяновск-1
2014-07-29,140,Ухта-1
2014-07-29,87,Сарапул-1
2014-07-29,132,Самара-2
2014-07-29,181,Смоленск-1
2014-07-29,98,Сыктывкар-3
2014-07-29,202,Сыктывкар-1
2014-07-29,63,Абакан-1
2014-07-29,55,Ульяновск-1
2014-07-29,66,Челябинск-1
2014-07-29,63,Октябрьский-1
2014-07-29,37,Энгельс-1
2014-07-29,96,Таганрог-1
2014-07-29,39,Сыктывкар-4
2014-07-29,91,Самара-1
2014-07-29,6,Красноярск-1
2014-07-29,82,Долгопрудный-1
2014-07-29,67,Белгород-1
2014-07-29,63,Сыктывкар-2
2014-07-30,82,Октябрьский-1
2014-07-30,94,Сыктывкар-2
2014-07-30,79,Белгород-1
2014-07-30,72,Челябинск-1
2014-07-30,69,Ульяновск-1
2014-07-30,80,Сарапул-1
2014-07-30,151,Самара-2
2014-07-30,91,Сыктывкар-3
2014-07-30,56,Сыктывкар-4
2014-07-30,70,Таганрог-1
2014-07-30,172,Смоленск-1
2014-07-30,114,Самара-1
2014-07-30,15,Красноярск-1
2014-07-30,227,Сыктывкар-1
2014-07-30,84,Долгопрудный-1
2014-07-30,192,Ухта-1
2014-07-30,29,Энгельс-1
2014-07-30,70,Абакан-1
2014-07-31,221,Сыктывкар-1
2014-07-31,186,Смоленск-1
2014-07-31,87,Сарапул-1
2014-07-31,191,Ухта-1
2014-07-31,84,Белгород-1
2014-07-31,42,Энгельс-1
2014-07-31,116,Сыктывкар-3
2014-07-31,162,Самара-2
2014-07-31,56,Челябинск-1
2014-07-31,71,Абакан-1
2014-07-31,46,Ульяновск-1
2014-07-31,58,Октябрьский-1
2014-07-31,95,Сыктывкар-2
2014-07-31,100,Таганрог-1
2014-07-31,65,Сыктывкар-4
2014-07-31,95,Долгопрудный-1
2014-07-31,109,Самара-1
2014-07-31,17,Красноярск-1
2014-08-01,150,Самара-1
2014-08-01,258,Ухта-1
2014-08-01,196,Смоленск-1
2014-08-01,267,Сыктывкар-1
2014-08-01,159,Самара-2
2014-08-01,91,Челябинск-1
2014-08-01,132,Сыктывкар-3
2014-08-01,87,Ульяновск-1
2014-08-01,120,Сыктывкар-2
2014-08-01,115,Таганрог-1
2014-08-01,22,Красноярск-1
2014-08-01,78,Сарапул-1
2014-08-01,75,Абакан-1
2014-08-01,67,Сыктывкар-4
2014-08-01,111,Белгород-1
2014-08-01,55,Энгельс-1
2014-08-01,88,Октябрьский-1
2014-08-01,112,Долгопрудный-1
2014-08-02,133,Сыктывкар-3
2014-08-02,80,Октябрьский-1
2014-08-02,114,Долгопрудный-1
2014-08-02,79,Челябинск-1
2014-08-02,103,Белгород-1
2014-08-02,118,Сарапул-1
2014-08-02,42,Энгельс-1
2014-08-02,202,Самара-2
2014-08-02,163,Ухта-1
2014-08-02,72,Ульяновск-1
2014-08-02,90,Сыктывкар-2
2014-08-02,30,Красноярск-1
2014-08-02,106,Самара-1
2014-08-02,99,Абакан-1
2014-08-02,260,Сыктывкар-1
2014-08-02,70,Сыктывкар-4
2014-08-02,195,Смоленск-1
2014-08-02,92,Таганрог-1
2014-08-03,126,Сыктывкар-3
2014-08-03,77,Октябрьский-1
2014-08-03,11,Красноярск-1
2014-08-03,114,Самара-1
2014-08-03,77,Челябинск-1
2014-08-03,79,Сыктывкар-4
2014-08-03,68,Ульяновск-1
2014-08-03,107,Долгопрудный-1
2014-08-03,111,Таганрог-1
2014-08-03,82,Белгород-1
2014-08-03,139,Ухта-1
2014-08-03,168,Смоленск-1
2014-08-03,231,Сыктывкар-1
2014-08-03,84,Сарапул-1
2014-08-03,172,Самара-2
2014-08-03,46,Энгельс-1
2014-08-03,130,Сыктывкар-2
2014-08-03,62,Абакан-1
2014-08-04,87,Сыктывкар-2
2014-08-04,88,Таганрог-1
2014-08-04,5,Красноярск-1
2014-08-04,72,Октябрьский-1
2014-08-04,41,Энгельс-1
2014-08-04,89,Долгопрудный-1
2014-08-04,60,Челябинск-1
2014-08-04,50,Белгород-1
2014-08-04,44,Абакан-1
2014-08-04,234,Сыктывкар-1
2014-08-04,153,Самара-2
2014-08-04,93,Самара-1
2014-08-04,125,Ухта-1
2014-08-04,99,Сыктывкар-3
2014-08-04,136,Смоленск-1
2014-08-04,57,Сарапул-1
2014-08-04,56,Сыктывкар-4
2014-08-04,65,Ульяновск-1
2014-08-05,81,Сарапул-1
2014-08-05,37,Энгельс-1
2014-08-05,131,Смоленск-1
2014-08-05,155,Самара-2
2014-08-05,130,Белгород-1
2014-08-05,51,Челябинск-1
2014-08-05,128,Ухта-1
2014-08-05,6,Красноярск-1
2014-08-05,91,Сыктывкар-2
2014-08-05,51,Сыктывкар-4
2014-08-05,114,Таганрог-1
2014-08-05,86,Сыктывкар-3
2014-08-05,100,Самара-1
2014-08-05,191,Сыктывкар-1
2014-08-05,67,Абакан-1
2014-08-05,89,Долгопрудный-1
2014-08-05,67,Октябрьский-1
2014-08-05,60,Ульяновск-1
2014-08-06,104,Долгопрудный-1
