LFnext7,LFnext30,LFprev7,LFprev30
3.37200315607e+11,132.0,1.0,1.0
1.16120551698e+11,116.0,6803603323.47,5409889055.41
50807676912.7,104.0,3762303355.23,3411377763.0
8.30736429637e+11,304.0,1.38124188455e+11,1.0
1.0,61.0,3.89210408643,3.89210408643
206.68932001,204.0,205.91986047,199.5
1.0,86.0,72.2514663128,75.75
1.0,90.0,143.047979002,67.151907549
451.568129969,82.5,95.1574581672,91.140625
1.0,73.25,43.1905195177,64.90625
95.1589571387,5.5,34.2803058016,19.2507085773
1.0,92.75,1.0,77.375
1.0,96.0,91.1407013845,76.3125
1.0,77.0,131.832861578,28.75
1.0,19.75,7.66110618708,48.0
1.0,5.21875,1.51928693972,4.216796875
1.0,312.0,65.9899981701,267.0
299.358058254,58.5,76.7825862529,9.875
614.591300636,72.5,117.279059033,48.375
1101.47589003,84.8671875,1.0,29.0
22.0958491884,61.0,76.1491955185,63.3924887275
1685.23888968,192.0,354.7413714,1.0
361.099703412,98.5,127.981960779,104.570988517
1.0,192.0,134.792106152,236.0
1.0,120.0,1.0,127.433021941
1767.24500409,130.5,1.0,242.625
1.0,50.71875,24.1896492459,63.75
26.7341980912,136.0,105.396134275,158.125
678.458242701,62.0,1.0,72.2018564126
1204.22223802,81.0,1.0,257.625
678.85291218,97.65625,1.0,180.0
1312.96765101,55.5,203.932136194,136.0
555.181731254,109.0,285.994173428,145.125
100.101210268,38.0,32.7725541745,38.0
925.987870924,70.3125,41.6931812606,89.625
1529.35137988,35.125,1.0,1.0
1.0,97.0,106.109292825,79.2229924393
427.061547286,182.375,74.7236576372,210.1875
1.0,206.0,175.702564562,247.75
625.59370101,49.0,152.04370782,109.5
1779.30002219,94.125,672.864021029,311.0
36.1324220005,76.0,83.6373871269,69.375
269.482878944,70.875,124.37048781,62.0625
841.384871079,310.0,114.795918754,164.75
216.616934045,41.0,78.5708147279,18.875
1.0,17.25,36.7639428515,50.6702458879
239.373356536,78.25,81.3410843892,92.0
1.0,38.25,48.9102327668,48.8125
1.0,145.0,171.650673408,85.75
634.846983898,118.359375,357.813305363,84.0625
132.353732678,64.0,78.6535287477,52.19921875
1.0,252.0,166.66224902,155.0
1.0,100.5,54.8417358315,74.0
308.081576219,40.0,1.0,1.0
1.0,13.25,40.3341857411,11.4375
46.4181719585,66.0,24.1674603992,60.75
237.98589164,98.0,176.485590343,72.6875
463.929925412,193.5,148.937934615,153.125
1.0,87.0,71.3573171125,83.186752483
271.708558982,30.25,62.5512071436,33.8160087814
1.0,51.0,39.9779361975,53.25
365.603677263,114.5,106.484827409,43.25
248.211569124,143.25,107.997505853,92.5
336.983344565,50.1875,23.2507286504,45.75
140.225475533,59.0,80.3858742318,75.0
1.0,44.5,18.6026629812,44.90625
199.340407595,126.0,92.6565159284,110.25
742.440296777,121.0,226.526191861,133.0
156.448435884,67.5,107.619530185,67.75
356.69260364,184.0,225.708835707,172.75
273.252174855,80.0,100.667465515,83.75
1.0,95.9375,224.104636073,108.875
1.0,33.5625,1.0,26.8888402978
1.0,52.125,34.4675201143,35.8125
1.0,37.46875,37.4687883186,34.9141628099
1.0,44.25,44.5687702424,54.25
1.0,47.5,16.6854480702,34.9375
1.0,97.0,19.1969178512,116.0
495.939092941,153.1875,145.699608225,103.5
1001.36813136,83.5,1.0,86.875
362.653301432,60.0,83.0163593313,86.5834438186
717.635107246,55.5,92.9324959778,113.611147599
549.765571637,62.75,71.587545006,104.25
515.722842343,80.5,92.3152625055,100.0
3.23967344927,192.0,238.860011666,282.0
53.3086953981,77.0,88.5770072564,85.5
1.0,49.34375,85.9513417626,76.125
1.0,4.8125,3.89009370045,4.75
45.2884115839,60.0,114.973790697,76.90625
8.58258884246,92.0,109.80398388,98.0
274.257619268,184.0,307.655200552,239.75
58.8989199933,8.0,12.2234730588,6.109375
347.993602756,149.25,384.383055387,206.5
1.0,24.5,51.7375061679,44.625
458.969865039,266.0,170.72341131,193.125
467.008683121,110.0,106.653685702,115.0
174.862981057,45.0,27.5320733537,48.5
637.798771595,89.25,138.636235723,145.5
1.0,88.0,184.154643973,104.331332053
21.3592559415,92.75,71.7118085662,84.515625
189.09801004,133.5,155.169970039,139.5
222.45457533,77.0,127.181193568,101.8671875
1.0,47.75,74.501856228,67.5
856.9762792,32.25,43.6859456713,42.6095538067
196.554549759,59.0,108.797789737,100.0
672.76019956,73.0,98.0141744393,90.0625
1.0,39.0,95.4499098136,75.5
805.378156929,203.0,236.869067499,259.01822101
410.422230221,113.0,117.906028501,126.75
116.057918097,72.0,84.2347611371,100.1875
177.569671951,90.25,149.93150918,89.0
28.214733147,43.0,84.7790285351,67.6400767141
1.0,46.0,82.1482329424,65.1640625
994.724297489,88.1875,172.945909971,164.62270966
116.561654338,71.5,189.495136648,113.0
860.547653848,130.5,121.926037267,128.482395326
185.73838537,196.0,264.052531098,222.875
169.690572346,32.0,61.9649120832,45.4375
1.0,173.0,338.295672068,240.46875
124.466607541,38.5,54.7703076571,44.765625
1.0,147.0,106.666421446,101.5
1.0,89.0,144.247257572,88.75
341.199023367,190.0,293.801583809,225.0
357.246166018,40.25,54.5984580339,63.5
1.0,232.0,326.289611653,274.6875
1.0,81.0,136.208905976,101.25
59.6204457393,32.25,44.543165695,40.5
1.0,272.0,398.921575245,326.25
335.264472513,98.0,136.928554825,121.5
316.113312359,172.0,297.416107834,202.75
1.0,28.875,59.0910395495,39.2939187872
1.0,93.5,118.481924933,123.75
1.0,123.59375,152.376272114,110.530736917
5.35870557289,22.5,59.9305413297,78.609375
1.0,76.25,133.441982068,95.25
1.0,47.75,71.9064608208,48.375
1.0,15.125,30.4219178759,19.125
206.410718608,51.5,28.7702807688,66.5
382.929973038,102.0,102.804933278,117.02734375
173.780616616,148.0,103.61549279,159.0
1.0,100.5,123.32675043,122.25
1.0,35.65625,63.9688760833,65.8960344358
240.153556015,102.1875,116.047542831,106.0
1.0,96.75,172.193897056,128.75
91.6720339588,56.5,81.8989528701,62.875
1.0,92.0,188.902748199,202.179892795
117.196180939,129.5,117.650482953,118.375
1.0,39.75,80.4111489813,65.875
160.946150325,134.0,196.053084188,135.65625
1.0,50.0,131.688764885,81.90625
159.541458151,84.125,99.4750424526,93.25
359.111411975,67.0,70.5106061703,66.5
236.329696304,87.0,110.754775678,117.87055743
1.0,67.5,113.863425956,51.0
267.689864294,73.0,64.8736889329,75.875
94.7633493831,68.5517578125,133.472302886,126.75
102.072424814,120.75,114.052842673,117.370208343
97.1854905914,79.9609375,133.957421028,85.6212565549
73.9701491171,57.296875,71.317846283,94.875
75.990614151,104.5,74.6408860875,93.5
128.080865044,78.2578125,90.4336779721,106.5
73.5505009197,99.5625,123.178947264,134.1875
22.0614506214,39.53515625,56.6792565777,64.8594850576
65.2335463812,109.5,142.983644838,62.5051714909
132.010420488,105.25,107.316258761,151.1875
62.8921179913,77.5625,101.470496328,83.75
1.0,26.328125,29.5806770392,28.59375
204.66265613,177.25,197.289182683,242.0
22.1731144912,63.0,72.8076084289,52.75
187.500311278,172.6875,317.322013311,239.125
72.2814878205,89.5,126.06263002,214.425651514
154.230654081,27.763671875,85.5637235279,92.5
36.4515732545,45.0,77.8130515718,75.0
57.7551152718,51.46875,39.2919928524,78.25
70.2933564014,77.125,88.8775099989,89.90625
16.1638492938,16.625,56.0538865767,84.7265625
27.4287048013,39.75,54.2563511507,43.0
146.007512593,147.1875,187.446796598,190.497284958
268.486081334,66.3125,144.518952896,159.875
60.3022168572,69.0,98.0305496287,93.5
81.6586118531,69.41796875,63.1167865585,79.5
50.3686455987,96.140625,105.557356185,125.5
113.939698436,76.0,84.9231066779,101.0
34.8521516309,40.666015625,69.0359884775,66.625
29.1200562635,47.484375,53.3607451286,83.4226390293
218.935678967,135.25,140.231267548,118.0
1.0,96.25,82.6111125669,100.0
71.4715764138,11.6435546875,15.0303937877,1.0
25.7058343853,32.65625,21.7601730638,39.25
81.5068817984,68.25,80.6292444745,102.694106888
156.763954601,78.0625,205.108593583,97.5
45.3001204907,47.25,46.1369568682,72.75
29.1395983682,30.234375,45.5401411895,41.479482972
118.725258762,114.875,120.717802042,156.25
1.0,49.0,73.1911907102,65.6328125
113.948178968,112.796875,187.873846292,137.5
53.4527455785,74.8125,96.1596545034,101.232820507
41.6969416179,52.25,115.547724998,87.75
53.692098713,81.125,73.4487562467,88.8125
7.79074069404,20.0,21.6966361451,23.484375
37.2246366857,16.375,28.5656535778,29.375
113.283025936,61.75,56.4482924718,66.5
36.4604022407,28.6328125,27.2450637625,48.625
23.8209537527,38.0,124.252052063,74.5
33.1673454167,57.78125,100.198666064,80.875
149.616104032,99.90234375,134.773873689,119.875
212.764719131,145.25,236.855660203,182.1875
151.563952653,158.3125,268.899711322,229.03125
612.827366255,172.25,160.237650868,95.75
26.3320331066,41.3828125,74.7000413819,64.875
47.5597502677,59.953125,102.196870373,79.67578125
93.8760400854,29.5,88.9633127343,62.9850390265
17.4306228946,31.5,43.6265091208,47.5625
55.6192226674,55.671875,78.5845933982,65.75
221.852849799,224.0,256.815220428,232.875
89.3239657108,161.75,253.817267801,149.0
1.0,5.255859375,4.59515928653,4.78125
162.547230491,52.75,50.8402102718,50.5
138.72330137,180.0,164.07866268,248.0
61.4736881207,48.625,68.4742402755,75.625
26.6111560486,41.90625,76.7310160472,61.0
75.6165576729,71.265625,84.7434544521,114.432923843
105.618675715,104.25,58.6467428517,68.125
55.6099595226,68.3984375,39.1093450981,49.875
239.829735654,226.75,245.642932103,314.875
36.5018838994,31.7109375,34.4990591161,33.7078231856
51.5611324096,89.09375,66.9426656209,77.75
98.3333231407,233.0,155.661329468,157.375
30.6356334936,41.2802734375,37.6231981892,36.75
18.5299936335,37.71875,78.8046914566,74.375
90.4744168014,42.34375,17.7254395679,50.75
8.99168789567,32.5625,34.5408036551,45.75
1.0,30.5,47.605115184,48.2109375
53.4010940489,20.875,1.0,22.4375
63.2066124154,68.25,256.165577449,92.625
41.8895490103,44.25,38.0921290167,46.4375
1.0,109.0,83.6858602778,74.0
25.22064855,59.4375,56.4451955967,82.1649368449
51.5239855626,1.0,70.9002493034,37.984526068
52.868050981,284.75,107.64651098,147.8125
64.6611222591,244.75,353.58698224,386.875
2.05256830983,48.0,85.4106469574,66.5625
112.137253611,98.75,81.2542304402,85.5625
167.363632977,184.0,258.218598956,240.0
1.0,6.421875,1.1135921541,2.875
1.0,65.5,1.0,54.375
158.454708739,126.4375,116.614826721,1.0
68.1303423935,109.9375,1.0,129.375
87.8151997459,178.6875,77.9723384616,243.0
88.80518367,56.046875,56.9428035709,86.375
150.003668522,171.0,282.542326822,247.125
143.680732052,108.03125,55.7463908895,111.0
53.8159472606,43.6875,35.3826175932,61.5
11.289982196,65.5625,24.4160224616,63.0
65.7463171595,89.125,84.7176089421,126.84375
7.07377473049,55.09375,5.61671616779,48.388671875
118.478882716,60.625,97.322754163,85.0596119971
61.1719064689,112.75,66.1671219275,84.84375
45.0427216305,64.8125,146.439271833,124.25
35.0430235409,63.703125,49.084107704,82.25
51.6123371811,102.75,63.3226558359,145.0
1.0,24.8359375,6.89645325735,20.0
24.2647130946,90.796875,76.7873813219,100.0
134.230278674,150.375,261.025252977,218.375
102.596303056,158.5,93.0531291295,156.15625
1.0,14.875,7.45133919683,76.75
44.4975096086,70.5,44.5130167152,41.234375
36.2496371321,56.625,46.980878849,92.75
1.0,68.0,60.3045713682,99.125
94.2937278766,123.0,150.677257758,130.0
91.9045357253,77.390625,1.15354117474,53.5
34.9439432026,89.625,105.733481404,120.5
51.2493228786,133.375,244.893970246,186.0
79.2952774044,45.28125,77.8102834062,76.4375
35.5799886639,46.125,19.5851905507,30.875
77.0317706343,174.0,3.60896425472,163.0
105.479118798,115.25,183.454775734,161.626058971
75.553269847,14.765625,9.55241340839,17.125
84.1045097874,161.0,151.337846977,209.570548957
81.9796721935,32.25,13.8470277139,57.5
82.5704036108,83.1875,75.3954497246,93.25
144.276920226,36.5,42.2456446423,71.75
140.921927676,115.046875,103.107946568,133.71875
51.4347972883,54.283203125,47.6233943375,66.625
6.09138355461,28.75,47.6141480714,57.375
1.0,31.5,70.8007130402,2.0
58.8638949638,39.375,42.1930067215,44.40625
84.4385404309,75.0,84.145535094,97.25
55.6747374447,49.40625,44.1366805845,56.0625
9.85339893413,63.625,55.1045801632,60.5
10.0530881238,28.34375,42.7024896649,40.4629865381
106.072452185,107.625,230.687502123,1.0
15.8932764272,6.328125,1.0,3.0
94.4489237281,67.625,85.0110084702,108.937929617
62.610534164,60.375,78.6105054356,80.3984375
122.577939764,81.6875,87.5640557464,115.130290118
21.7117802736,42.4375,51.2943415102,1.0
107.272587035,44.5,1.0,36.25
36.9794394226,54.625,103.436944198,87.625
63.2756923197,64.375,66.4300079436,82.625
9.12735179694,68.25,45.2777417613,101.375
101.741211026,193.0,1.0,213.625
80.6019435548,80.9375,89.04542769,94.75
94.1691227656,226.75,318.516742559,283.5
3.69513912006,29.5,20.4058914705,23.4798109721
119.769370325,208.859375,209.90293957,223.09484612
117.611489038,94.109375,120.966926569,100.0
685.478099579,510.5,1.0,358.09375
195.138601851,170.75,184.001578643,147.9375
95.7102924593,109.25,146.503289329,147.625
60.849994898,52.890625,62.8110512322,30.625
318.498560127,272.875,438.211836613,316.25
90.0518614573,133.203125,293.701511384,128.381580017
55.7916876635,136.71875,54.6769471965,152.625
179.268630755,226.875,61.0789993415,295.0
88.2005080953,97.8725585938,102.584191791,82.25
146.000159143,154.625,152.411363456,175.625
157.736681012,170.0625,193.054787805,240.925597346
189.372102442,109.5,186.433115215,114.75
288.373428145,246.9375,56.5467276936,307.5
207.816368039,122.0,173.343059162,192.5
183.937927391,185.59375,1.0,227.625
63.5413974564,48.09375,16.7574935963,53.375
76.3635619414,117.21875,1.33553728405,74.4375
101.804725087,96.75,1.0,103.375
48.1341699465,37.1953125,22.0810190698,69.875
1.0,62.90625,24.0560321948,73.25
80.8456090737,65.61328125,123.289175003,88.6875
216.587112969,82.9375,71.6421513619,86.859375
5.35758610407,3.0625,1.36553415236,3.203125
171.992338983,96.48046875,69.1457425254,182.105401668
354.066155615,315.5,104.128429702,345.0
107.050963183,113.5625,171.78467211,110.0
56.324273784,60.375,177.143817762,110.5
143.638988527,97.421875,11.9337439849,124.25
56.966099699,58.21875,1.0,76.875
32.3589764976,68.4375,1.0,118.7734375
123.109054831,47.375,1.0,60.875
41.9896313836,25.1875,1.0,64.0
38.5697951235,39.8984375,63.3854351727,39.875
65.2551820552,53.90625,90.21114979,24.2310179096
94.8058502821,98.25,58.5165852101,123.109375
95.0276936918,122.3515625,36.0923262223,163.069025056
244.067787725,338.96875,462.417224647,280.625
91.1119553245,46.79296875,42.1704281732,83.25
172.238988183,141.71875,75.5957316202,141.0625
45.392310567,36.353515625,1.0,36.5371698009
5.68888631982,19.5703125,35.7234128594,28.0925390493
138.978133557,96.3828125,1.0,107.515625
89.6244769935,58.1796875,1.0,74.5534609
122.030190913,160.515625,1.0,135.0
129.453592343,130.890625,223.445556787,156.0
46.3223733769,35.6875,88.4233421328,58.84375
127.484181827,104.0625,135.281198672,88.0703125
36.6538852778,28.6474609375,23.2861287193,32.8125
62.021007897,65.171875,26.9499859002,1.0
74.0466948882,130.9375,17.7473819697,156.625
23.2227700273,34.84375,59.0275710885,69.875
309.662087967,293.5,1.0,251.0
31.3490532347,151.25,114.85182065,185.125
72.6381849279,98.546875,92.795534469,95.0
182.950885102,160.1875,169.052147969,133.5
93.4622712005,89.5,26.7957496956,103.0
96.0791477352,123.09375,42.4231769314,142.6875
134.905879124,134.5,1.0,139.733886719
98.9753036636,93.5625,31.0587241866,103.625
116.660972073,134.9375,185.807562845,155.875
234.391142323,256.375,241.324115994,226.5
85.2046786545,92.25390625,101.334304778,64.59375
571.357252504,484.1875,15.4310159655,502.0
81.2117848775,72.0625,80.8876575666,43.625
93.6949041481,54.40625,100.354849592,77.71875
114.342954079,126.125,134.04976624,156.25
267.276124698,241.25,300.643978062,266.69140625
217.729188129,123.75,8.91806124215,129.013488015
199.657264285,213.75,1.0,167.25
603.144597369,414.40625,211.126089416,268.1875
16.6101693315,1.0,117.334049802,64.75
108.76161129,114.1875,159.958920485,111.277207787
48.1679503305,41.609375,75.7190947372,50.03125
123.71409891,161.5,100.736047357,140.78125
125.385583458,114.5,105.298714937,99.75
76.4315065681,69.0,52.8678846402,63.0625
57.7773368798,74.0,72.7908854222,136.6875
121.243586152,115.1875,39.8234168308,92.109375
45.8385715724,31.375,24.5469885141,23.1796875
69.2275571565,71.75,37.3033008118,63.875
176.509212372,156.375,101.689689251,192.0
107.703488175,105.0,86.817790643,125.966796875
913.133886719,252.25,175.616274408,222.5
244.618489443,186.5,218.097437859,192.0
326.329324072,162.75,249.739208398,184.5
84.8262266987,104.203125,98.8623587403,87.90625
6.83420424142,4.953125,14.7850460009,5.140625
122.364222702,120.0,118.630597225,143.5
240.107082826,516.0,158.255481192,235.5
59.6641936937,65.0,31.0726141619,42.883497432
88.3680816803,64.25,56.2470384793,92.75
235.219237857,163.75,128.216374104,170.4375
88.9261726623,89.5,95.6786161804,122.25
87.9660674654,84.75,68.263751628,81.5
155.620688295,127.4375,106.965059679,90.65625
115.073237724,110.0,90.4015889894,127.5
192.930043054,109.0,145.203048451,121.32776159
35.7110548371,111.625,75.7982552486,115.875
117.865699054,139.75,189.892518809,142.75
1.0,60.75,38.470451164,73.1015625
1.0,87.0,192.131622501,114.626745777
100.342156378,101.75,37.3885594425,126.5
87.4460617336,97.875,101.228381553,118.4375
376.642203787,310.5,285.215731018,373.0
421.84033812,368.0,225.748042931,392.0
593.390825824,239.5,47.4504812117,223.293122074
128.021159753,113.75,266.64648633,116.75
1.0,274.9765625,123.877048014,243.625
185.25761902,197.75,121.0052694,244.875
1.0,112.25,217.312715746,211.25
1.0,120.3125,245.587975133,129.56540843
286.936316001,184.5,57.1348748392,161.5625
186.694446464,219.0,265.26929535,133.5
452.578130641,415.0,183.057086225,376.44140625
66.60894507,214.5,165.771420614,223.75
37.6712130536,51.375,64.1313726,44.554916158
268.457589262,249.9375,200.624829087,288.25
97.6701088241,71.25,122.689833665,79.1875
55.417017037,48.0,45.6194445144,47.4375
47.3920149407,73.75,95.6031862968,126.75
53.5827616408,58.8266601562,120.072837346,64.4029541016
190.103781323,165.0,114.667039251,552.205831173
73.103130235,84.375,70.1226580664,98.1875
127.536033384,107.25,1.0,123.125
148.87803323,126.0,128.465543124,133.5
106.490465598,126.8125,113.049315241,154.137569675
68.7378162813,26.75,10.3040399325,20.234375
527.597445519,338.0,415.492834631,400.0
118.911480552,148.375,138.795341194,170.0
127.504121166,141.5,121.741584224,179.96875
183.693880404,93.84375,87.5500935984,82.40625
322.015602098,297.0,255.929921916,307.0
1.0,120.3125,96.6394054925,153.625
254.44060735,241.5,130.844671005,235.5
11.3275374044,34.5,110.430830213,32.0625
93.9048960114,77.75,23.2672766887,71.8125
137.152871569,145.0,170.256852265,139.5
33.2701208157,66.21875,64.4181654968,73.5625
414.221525165,380.234375,191.701026807,395.0
144.814448093,133.0,56.1966123221,158.9375
152.157832527,141.375,73.5148204585,164.1875
258.075807944,149.0,152.497196243,139.25
